Original_File_Name,Date,County,Med_County_Sales,Rec_County_Sales
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Pitkin,1,1362818
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Pueblo,580863,5468826
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Routt,157402,1028248
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Saguache,0,198805
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,San Juan,0,1
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,San Miguel,1,496399
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Sedgwick,1,1
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Summit,104527,2018092
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Weld,331928,2539739
0818_MarijuanaSalesReport PUBLISH.xlsx,2018-08-31,Non-Reported,1029234,3893312
,,,,
